Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Eye L/R;AOI Name;AOI Group;AOI Scope;AOI Order;AOI Size [px];AOI Coverage [%];Time to First Appearance [ms];Appearance Count;Visible Time [ms];Visible Time [%];Entry Time [ms];Sequence;Net Dwell Time [ms];Dwell Time [ms];Normalized Dwell [ms/Coverage];Glance Duration [ms];Diversion Duration [ms];First Fixation Duration [ms];Glances Count;Revisits;Fixation Count;Net Dwell Time [%];Dwell Time [%];Fixation Time [ms];Fixation Time [%];Average Fixation Duration [ms]
Trial008;19_naps_f.jpg;0.0;9994.8;MD221;Cyan;Right;sad;;Local;4;119584;6.8;0.0;1;9994.8;100.0;1327.5;4;1735.0;1618.3;23872.4;1760.2;1860.4;83.4;2.0;1.0;6.0;17.4;16.2;1584.9;15.9;264.2
Trial008;19_naps_f.jpg;0.0;9991.7;MD222;DarkBlue;Right;sad;;Local;4;119584;6.8;0.0;1;9991.7;100.0;3151.2;3;1242.9;1001.0;14765.8;1234.4;1376.2;233.6;2.0;1.0;5.0;12.4;10.0;942.7;9.4;188.5
Trial007;19_naps_f.jpg;0.0;9996.0;MD223;DarkCyan;Right;sad;;Local;4;119584;6.8;0.0;1;9996.0;100.0;3089.1;4;1451.4;1226.2;18088.2;1334.7;1551.6;200.1;2.0;1.0;9.0;14.5;12.3;1125.9;11.3;125.1
Trial006;19_naps_f.jpg;0.0;9990.8;MD224;DarkGoldenrod;Right;sad;;Local;4;119584;6.8;0.0;1;9990.8;100.0;1340.3;2;1785.1;1685.2;24858.6;1885.3;1968.8;191.9;3.0;2.0;6.0;17.9;16.9;1659.9;16.6;276.7
Trial006;19_naps_f.jpg;0.0;9997.3;MD225;DarkGray;Right;sad;;Local;4;119584;6.8;0.0;1;9997.3;100.0;4708.6;4;2844.6;2819.5;41591.2;2894.6;2936.3;600.6;2.0;1.0;8.0;28.5;28.2;2744.4;27.5;343.1
Trial010;19_naps_f.jpg;0.0;9996.9;MD226;DarkGreen;Right;sad;;Local;4;119584;6.8;0.0;1;9996.9;100.0;5325.3;4;1868.6;1843.7;27196.6;1876.9;1935.2;592.4;1.0;0.0;4.0;18.7;18.4;1818.7;18.2;454.7
Trial011;19_naps_f.jpg;0.0;9998.9;MD227;DarkKhaki;Right;sad;;Local;4;119584;6.8;0.0;1;9998.9;100.0;5285.7;5;2402.4;1634.9;24116.0;1835.2;2652.8;158.5;5.0;4.0;7.0;24.0;16.4;1559.7;15.6;222.8
Trial012;19_naps_f.jpg;0.0;10002.8;MD228;DarkMagenta;Right;sad;;Local;4;119584;6.8;0.0;1;10002.8;100.0;401.2;1;2369.0;2260.8;33348.7;2436.0;2535.9;266.9;2.0;1.0;12.0;23.7;22.6;2019.2;20.2;168.3
Trial010;19_naps_f.jpg;0.0;9994.3;MD229;DarkOliveGreen;Right;sad;;Local;4;119584;6.8;0.0;1;9994.3;100.0;5406.2;4;1384.8;1301.4;19197.6;1376.5;1468.2;175.2;1.0;0.0;5.0;13.9;13.0;1034.4;10.3;206.9
Trial011;19_naps_f.jpg;0.0;9993.7;MD230;DarkOrange;Right;sad;;Local;4;119584;6.8;0.0;1;9993.7;100.0;3670.4;3;400.5;358.7;5291.2;417.1;458.8;358.7;1.0;0.0;1.0;4.0;3.6;358.7;3.6;358.7
Trial002;19_naps_f.jpg;0.0;10000.4;MD231;DarkOrchid;Right;sad;;Local;4;119584;6.8;0.0;1;10000.4;100.0;1183.1;3;2143.9;2093.8;30885.7;2143.9;2277.4;442.1;3.0;2.0;8.0;21.4;20.9;1977.1;19.8;247.1
Trial007;19_naps_f.jpg;0.0;9997.4;MD232;DarkRed;Right;sad;;Local;4;119584;6.8;0.0;1;9997.4;100.0;2005.8;3;717.4;692.4;10213.2;742.5;775.8;283.6;1.0;0.0;2.0;7.2;6.9;684.0;6.8;342.0
Trial002;19_naps_f.jpg;0.0;10000.4;MD233;DarkSalmon;Right;sad;;Local;4;119584;6.8;0.0;1;10000.4;100.0;190.4;1;2536.0;2519.2;37160.7;2585.9;2719.4;83.4;3.0;2.0;11.0;25.4;25.2;2243.9;22.4;204.0
Trial006;19_naps_f.jpg;0.0;9994.1;MD234;DarkSeaGreen;Right;sad;;Local;4;119584;6.8;0.0;1;9994.1;100.0;2527.6;3;2002.0;1918.6;28301.6;2027.1;2127.3;442.1;2.0;1.0;6.0;20.0;19.2;1835.2;18.4;305.9
Trial011;19_naps_f.jpg;0.0;9994.4;MD235;DarkSlateBlue;Right;sad;;Local;4;119584;6.8;0.0;1;9994.4;100.0;3204.2;4;1710.1;1685.0;24856.2;1776.8;1801.8;158.5;1.0;0.0;6.0;17.1;16.9;1643.2;16.4;273.9
Trial001;19_naps_f.jpg;0.0;10001.0;MD236;DarkSlateGray;Right;sad;;Local;4;119584;6.8;0.0;1;10001.0;100.0;1050.2;3;1551.5;1493.3;22027.5;1568.4;1685.1;425.4;2.0;1.0;4.0;15.5;14.9;1476.5;14.8;369.1
Trial012;19_naps_f.jpg;0.0;9997.1;MD237;DarkTurquoise;Right;sad;;Local;4;119584;6.8;0.0;1;9997.1;100.0;4182.8;3;1236.9;1192.9;17597.3;1234.6;1276.2;275.3;1.0;0.0;4.0;12.4;11.9;1159.5;11.6;289.9
Trial009;19_naps_f.jpg;0.0;9992.5;MD238;DarkViolet;Right;sad;;Local;4;119584;6.8;0.0;1;9992.5;100.0;5279.3;4;925.9;834.2;12305.6;892.6;942.6;267.0;1.0;0.0;3.0;9.3;8.3;817.6;8.2;272.5
Trial001;19_naps_f.jpg;0.0;9994.3;MD219;DeepPink;Right;sad;;Local;4;119584;6.8;0.0;1;9994.3;100.0;1043.5;3;1384.8;1276.5;18829.8;1401.6;1543.3;400.5;3.0;2.0;4.0;13.9;12.8;1268.1;12.7;317.0
Trial007;19_naps_f.jpg;0.0;9995.3;MD240;DeepSkyBlue;Right;sad;;Local;4;119584;6.8;0.0;1;9995.3;100.0;5857.8;5;2327.3;2319.0;34208.3;2369.1;2435.9;292.0;1.0;0.0;6.0;23.3;23.2;2277.3;22.8;379.6
Trial008;19_naps_f.jpg;0.0;10000.7;MD239;DimGray;Right;sad;;Local;4;119584;6.8;0.0;1;10000.7;100.0;841.3;2;3386.9;3286.7;48483.1;3395.1;3511.9;175.2;3.0;2.0;12.0;33.9;32.9;3111.5;31.1;259.3
Trial003;19_naps_f.jpg;0.0;9988.5;WD234;DodgerBlue;Right;sad;;Local;4;119584;6.8;0.0;1;9988.5;100.0;1805.2;3;1576.5;1409.7;20794.9;1534.7;1776.7;133.5;3.0;2.0;7.0;15.8;14.1;1376.3;13.8;196.6
Trial002;19_naps_f.jpg;0.0;9999.9;WD235;Firebrick;Right;sad;;Local;4;119584;6.8;0.0;1;9999.9;100.0;2225.3;3;3053.1;3028.1;44668.2;3094.9;3253.4;216.9;2.0;1.0;9.0;30.5;30.3;2961.2;29.6;329.0
Trial006;19_naps_f.jpg;0.0;9997.1;WD236;ForestGreen;Right;sad;;Local;4;119584;6.8;0.0;1;9997.1;100.0;5551.0;4;4437.8;4446.1;65585.5;4496.3;4496.3;317.0;1.0;0.0;16.0;44.4;44.5;4304.3;43.1;269.0
Trial010;19_naps_f.jpg;0.0;9996.3;WD237;Gainsboro;Right;sad;;Local;4;119584;6.8;0.0;1;9996.3;100.0;1963.2;3;3503.4;3403.4;50203.7;3578.6;3687.1;617.2;3.0;2.0;9.0;35.0;34.0;3353.2;33.5;372.6
Trial011;19_naps_f.jpg;0.0;9999.4;WD238;Gold;Right;sad;;Local;4;119584;6.8;0.0;1;9999.4;100.0;2266.5;3;3011.6;2836.1;41836.4;3319.9;3737.2;417.1;3.0;2.0;8.0;30.1;28.4;2727.7;27.3;341.0
Trial008;19_naps_f.jpg;0.0;9992.4;WD239;Goldenrod;Right;sad;;Local;4;119584;6.8;0.0;1;9992.4;100.0;4720.3;4;1174.8;1151.2;16982.1;1243.0;1284.8;91.8;1.0;0.0;4.0;11.8;11.5;1126.3;11.3;281.6
Trial009;19_naps_f.jpg;0.0;9994.1;WD240;Gray;Right;sad;;Local;4;119584;6.8;0.0;1;9994.1;100.0;4288.3;4;2293.9;2160.4;31868.6;2293.9;2494.1;183.5;2.0;1.0;7.0;23.0;21.6;1993.6;19.9;284.8
Trial002;19_naps_f.jpg;0.0;9992.2;WD241;Green;Right;sad;;Local;4;119584;6.8;0.0;1;9992.2;100.0;2067.4;3;5297.2;5230.2;77151.6;5380.3;5563.9;191.9;3.0;2.0;13.0;53.0;52.3;5138.3;51.4;395.3
Trial001;19_naps_f.jpg;0.0;9988.9;MD216;Coral;Right;White Space;;Local;5;1285664;72.9;0.0;1;9988.9;100.0;128.7;1;450.4;217.0;297.8;250.4;275.4;83.5;1.0;0.0;2.0;4.5;2.2;208.6;2.1;104.3
Trial004;19_naps_f.jpg;0.0;9997.6;MD218;CornflowerBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.6;100.0;3.9;1;1309.6;1418.0;1945.6;1426.4;1501.6;166.7;3.0;2.0;5.0;13.1;14.2;1401.2;14.0;280.2
Trial011;19_naps_f.jpg;0.0;9994.1;MD220;Crimson;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.1;100.0;1.1;1;466.3;158.1;216.9;158.1;208.1;158.1;1.0;0.0;1.0;4.7;1.6;158.1;1.6;158.1
Trial008;19_naps_f.jpg;0.0;9994.8;MD221;Cyan;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.8;100.0;1.2;1;3162.3;2627.7;3605.3;2861.5;3178.5;175.1;5.0;4.0;7.0;31.6;26.3;2611.1;26.1;373.0
Trial008;19_naps_f.jpg;0.0;9991.7;MD222;DarkBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9991.7;100.0;-;-;518.2;0.0;0.0;58.3;58.3;0.0;0.0;-;0.0;5.2;0.0;0.0;0.0;0.0
Trial007;19_naps_f.jpg;0.0;9996.0;MD223;DarkCyan;Right;White Space;;Local;5;1285664;72.9;0.0;1;9996.0;100.0;319.6;1;999.6;358.8;492.3;400.5;484.0;141.9;2.0;1.0;3.0;10.0;3.6;350.4;3.5;116.8
Trial006;19_naps_f.jpg;0.0;9990.8;MD224;DarkGoldenrod;Right;White Space;;Local;5;1285664;72.9;0.0;1;9990.8;100.0;-;-;483.7;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;4.8;0.0;0.0;0.0;0.0
Trial006;19_naps_f.jpg;0.0;9997.3;MD225;DarkGray;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.3;100.0;-;-;408.7;0.0;0.0;25.0;25.0;0.0;0.0;-;0.0;4.1;0.0;0.0;0.0;0.0
Trial010;19_naps_f.jpg;0.0;9996.9;MD226;DarkGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;9996.9;100.0;-;-;441.6;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;4.4;0.0;0.0;0.0;0.0
Trial011;19_naps_f.jpg;0.0;9998.9;MD227;DarkKhaki;Right;White Space;;Local;5;1285664;72.9;0.0;1;9998.9;100.0;2074.0;3;3804.1;2811.2;3857.1;3670.5;4162.9;141.9;7.0;6.0;12.0;38.0;28.1;2769.7;27.7;230.8
Trial012;19_naps_f.jpg;0.0;10002.8;MD228;DarkMagenta;Right;White Space;;Local;5;1285664;72.9;0.0;1;10002.8;100.0;-;-;717.2;0.0;0.0;149.7;149.7;0.0;0.0;-;0.0;7.2;0.0;0.0;0.0;0.0
Trial010;19_naps_f.jpg;0.0;9994.3;MD229;DarkOliveGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.3;100.0;-;-;950.5;0.0;0.0;83.4;83.4;0.0;0.0;-;0.0;9.5;0.0;0.0;0.0;0.0
Trial011;19_naps_f.jpg;0.0;9993.7;MD230;DarkOrange;Right;White Space;;Local;5;1285664;72.9;0.0;1;9993.7;100.0;-;-;266.7;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;2.7;0.0;0.0;0.0;0.0
Trial002;19_naps_f.jpg;0.0;10000.4;MD231;DarkOrchid;Right;White Space;;Local;5;1285664;72.9;0.0;1;10000.4;100.0;-;-;442.2;0.0;0.0;16.6;16.6;0.0;0.0;-;0.0;4.4;0.0;0.0;0.0;0.0
Trial007;19_naps_f.jpg;0.0;9997.4;MD232;DarkRed;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.4;100.0;-;-;342.1;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;3.4;0.0;0.0;0.0;0.0
Trial002;19_naps_f.jpg;0.0;10000.4;MD233;DarkSalmon;Right;White Space;;Local;5;1285664;72.9;0.0;1;10000.4;100.0;-;-;709.3;0.0;0.0;208.6;208.6;0.0;0.0;-;0.0;7.1;0.0;0.0;0.0;0.0
Trial006;19_naps_f.jpg;0.0;9994.1;MD234;DarkSeaGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.1;100.0;7474.3;5;1175.9;650.6;892.7;775.7;884.2;116.9;2.0;1.0;4.0;11.8;6.5;625.6;6.3;156.4
Trial011;19_naps_f.jpg;0.0;9994.4;MD235;DarkSlateBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.4;100.0;559.8;2;855.6;291.9;400.5;575.7;642.4;183.5;2.0;1.0;2.0;8.6;2.9;291.9;2.9;145.9
Trial001;19_naps_f.jpg;0.0;10001.0;MD236;DarkSlateGray;Right;White Space;;Local;5;1285664;72.9;0.0;1;10001.0;100.0;-;-;592.2;0.0;0.0;74.9;74.9;0.0;0.0;-;0.0;5.9;0.0;0.0;0.0;0.0
Trial012;19_naps_f.jpg;0.0;9997.1;MD237;DarkTurquoise;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.1;100.0;9263.0;5;774.8;133.5;183.1;300.3;534.0;133.5;1.0;0.0;1.0;7.7;1.3;133.5;1.3;133.5
Trial009;19_naps_f.jpg;0.0;9992.5;MD238;DarkViolet;Right;White Space;;Local;5;1285664;72.9;0.0;1;9992.5;100.0;-;-;758.9;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;7.6;0.0;0.0;0.0;0.0
Trial001;19_naps_f.jpg;0.0;9994.3;MD219;DeepPink;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.3;100.0;-;-;506.0;0.0;0.0;58.4;58.4;0.0;0.0;-;0.0;5.1;0.0;0.0;0.0;0.0
Trial007;19_naps_f.jpg;0.0;9995.3;MD240;DeepSkyBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9995.3;100.0;318.8;1;2352.5;1843.7;2529.6;1918.7;1960.2;92.0;2.0;1.0;7.0;23.5;18.4;1793.6;17.9;256.2
Trial008;19_naps_f.jpg;0.0;10000.7;MD239;DimGray;Right;White Space;;Local;5;1285664;72.9;0.0;1;10000.7;100.0;2242.7;3;862.2;375.3;515.0;550.6;609.0;216.9;2.0;1.0;2.0;8.6;3.8;375.3;3.8;187.7
Trial003;19_naps_f.jpg;0.0;9988.5;WD234;DodgerBlue;Right;White Space;;Local;5;1285664;72.9;0.0;1;9988.5;100.0;-;-;675.2;0.0;0.0;16.6;16.6;0.0;0.0;-;0.0;6.8;0.0;0.0;0.0;0.0
Trial002;19_naps_f.jpg;0.0;9999.9;WD235;Firebrick;Right;White Space;;Local;5;1285664;72.9;0.0;1;9999.9;100.0;8389.9;5;759.1;191.9;263.2;317.0;350.4;191.9;1.0;0.0;1.0;7.6;1.9;191.9;1.9;191.9
Trial006;19_naps_f.jpg;0.0;9997.1;WD236;ForestGreen;Right;White Space;;Local;5;1285664;72.9;0.0;1;9997.1;100.0;-;-;375.2;0.0;0.0;8.4;8.4;0.0;0.0;-;0.0;3.8;0.0;0.0;0.0;0.0
Trial010;19_naps_f.jpg;0.0;9996.3;WD237;Gainsboro;Right;White Space;;Local;5;1285664;72.9;0.0;1;9996.3;100.0;-;-;580.9;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;5.8;0.0;0.0;0.0;0.0
Trial011;19_naps_f.jpg;0.0;9999.4;WD238;Gold;Right;White Space;;Local;5;1285664;72.9;0.0;1;9999.4;100.0;-;-;775.7;0.0;0.0;66.7;66.7;0.0;0.0;-;0.0;7.8;0.0;0.0;0.0;0.0
Trial008;19_naps_f.jpg;0.0;9992.4;WD239;Goldenrod;Right;White Space;;Local;5;1285664;72.9;0.0;1;9992.4;100.0;-;-;702.3;0.0;0.0;41.6;41.6;0.0;0.0;-;0.0;7.0;0.0;0.0;0.0;0.0
Trial009;19_naps_f.jpg;0.0;9994.1;WD240;Gray;Right;White Space;;Local;5;1285664;72.9;0.0;1;9994.1;100.0;-;-;438.5;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;4.4;0.0;0.0;0.0;0.0
Trial002;19_naps_f.jpg;0.0;9992.2;WD241;Green;Right;White Space;;Local;5;1285664;72.9;0.0;1;9992.2;100.0;-;-;298.7;0.0;0.0;0.0;0.0;0.0;0.0;-;0.0;3.0;0.0;0.0;0.0;0.0
Trial002;9_sapn_f.jpg;0.0;9994.0;MD216;Coral;Right;happy;;Local;1;119584;6.8;0.0;1;9994.0;100.0;4721.9;5;3028.1;3011.4;44422.0;3103.2;3128.1;166.9;2.0;1.0;10.0;30.3;30.1;2886.3;28.9;288.6
Trial008;9_sapn_f.jpg;0.0;9998.1;MD218;CornflowerBlue;Right;happy;;Local;1;119584;6.8;0.0;1;9998.1;100.0;1481.0;4;4254.4;4120.9;60787.8;4429.5;4554.6;158.5;4.0;3.0;16.0;42.6;41.2;3954.7;39.6;247.2
Trial005;9_sapn_f.jpg;0.0;9991.9;MD220;Crimson;Right;happy;;Local;1;119584;6.8;0.0;1;9991.9;100.0;4394.6;5;2836.1;2802.9;41345.6;2903.0;2936.3;225.2;2.0;1.0;7.0;28.4;28.1;2744.6;27.5;392.1
Trial011;9_sapn_f.jpg;0.0;9993.7;MD221;Cyan;Right;happy;;Local;1;119584;6.8;0.0;1;9993.7;100.0;784.2;3;2986.4;2894.7;42700.0;3078.1;3253.2;175.2;2.0;1.0;10.0;29.9;29.0;2827.6;28.3;282.8
Trial004;9_sapn_f.jpg;0.0;9999.8;MD222;DarkBlue;Right;happy;;Local;1;119584;6.8;0.0;1;9999.8;100.0;1724.6;2;2127.0;1693.3;24978.8;2143.7;2627.8;150.1;3.0;2.0;8.0;21.3;16.9;1559.8;15.6;195.0
Trial012;9_sapn_f.jpg;0.0;9998.6;MD223;DarkCyan;Right;happy;;Local;1;119584;6.8;0.0;1;9998.6;100.0;5577.4;4;2219.1;2010.4;29655.6;2127.2;2594.3;183.6;2.0;1.0;8.0;22.2;20.1;1943.7;19.4;243.0
Trial007;9_sapn_f.jpg;0.0;9999.9;MD224;DarkGoldenrod;Right;happy;;Local;1;119584;6.8;0.0;1;9999.9;100.0;2742.5;4;800.8;759.2;11199.4;884.3;942.7;242.0;1.0;0.0;4.0;8.0;7.6;734.1;7.3;183.5
Trial011;9_sapn_f.jpg;0.0;9995.3;MD225;DarkGray;Right;happy;;Local;1;119584;6.8;0.0;1;9995.3;100.0;1228.0;2;2010.4;1851.8;27315.9;2043.6;2135.4;308.7;3.0;2.0;7.0;20.1;18.5;1818.4;18.2;259.8
Trial001;9_sapn_f.jpg;0.0;9999.2;MD226;DarkGreen;Right;happy;;Local;1;119584;6.8;0.0;1;9999.2;100.0;1101.4;2;2552.6;2444.3;36056.2;2535.9;2686.0;208.5;2.0;1.0;6.0;25.5;24.4;2410.9;24.1;401.8
Trial010;9_sapn_f.jpg;0.0;9982.9;MD227;DarkKhaki;Right;happy;;Local;1;119584;6.8;0.0;1;9982.9;100.0;3734.8;4;1485.2;1526.6;22518.6;1835.2;1918.6;100.1;1.0;0.0;7.0;14.9;15.3;901.1;9.0;128.7
Trial003;9_sapn_f.jpg;0.0;9996.8;MD228;DarkMagenta;Right;happy;;Local;1;119584;6.8;0.0;1;9996.8;100.0;1221.1;2;3737.2;3595.3;53034.8;3728.8;3937.5;125.1;3.0;2.0;15.0;37.4;36.0;3487.0;34.9;232.5
Trial002;9_sapn_f.jpg;0.0;9999.4;MD229;DarkOliveGreen;Right;happy;;Local;1;119584;6.8;0.0;1;9999.4;100.0;3751.4;4;1568.2;1551.6;22887.5;1660.1;1676.7;450.4;1.0;0.0;5.0;15.7;15.5;1518.2;15.2;303.6
Trial007;9_sapn_f.jpg;0.0;9993.4;MD230;DarkOrange;Right;happy;;Local;1;119584;6.8;0.0;1;9993.4;100.0;750.3;2;3545.3;3461.9;51066.8;3537.0;3595.4;216.8;2.0;1.0;6.0;35.5;34.6;3411.6;34.1;568.6
Trial008;9_sapn_f.jpg;0.0;9995.8;MD231;DarkOrchid;Right;happy;;Local;1;119584;6.8;0.0;1;9995.8;100.0;1478.7;4;2519.0;2294.0;33838.8;2519.0;2719.3;191.9;4.0;3.0;11.0;25.2;22.9;2235.8;22.4;203.3
Trial010;9_sapn_f.jpg;0.0;9999.0;MD232;DarkRed;Right;happy;;Local;1;119584;6.8;0.0;1;9999.0;100.0;872.9;2;650.7;609.0;8983.2;734.1;792.5;266.9;1.0;0.0;2.0;6.5;6.1;600.6;6.0;300.3
Trial009;9_sapn_f.jpg;0.0;9998.2;MD233;DarkSalmon;Right;happy;;Local;1;119584;6.8;0.0;1;9998.2;100.0;1697.9;2;2878.1;2828.0;41716.6;2928.2;3119.9;367.1;2.0;1.0;8.0;28.8;28.3;2753.1;27.5;344.1
Trial010;9_sapn_f.jpg;0.0;9996.4;MD234;DarkSeaGreen;Right;happy;;Local;1;119584;6.8;0.0;1;9996.4;100.0;1053.8;3;1885.3;1785.2;26334.1;1985.5;2102.2;100.1;2.0;1.0;7.0;18.9;17.9;1734.9;17.4;247.8
Trial007;9_sapn_f.jpg;0.0;9994.1;MD235;DarkSlateBlue;Right;happy;;Local;1;119584;6.8;0.0;1;9994.1;100.0;4096.4;4;2327.4;2302.3;33961.3;2360.7;2444.2;108.5;1.0;0.0;11.0;23.3;23.0;2068.8;20.7;188.1
Trial006;9_sapn_f.jpg;0.0;9994.2;MD236;DarkSlateGray;Right;happy;;Local;1;119584;6.8;0.0;1;9994.2;100.0;600.5;2;3212.4;3145.8;46403.6;3270.9;3379.2;508.8;3.0;2.0;8.0;32.1;31.5;3103.9;31.1;388.0
Trial011;9_sapn_f.jpg;0.0;9993.4;MD237;DarkTurquoise;Right;happy;;Local;1;119584;6.8;0.0;1;9993.4;100.0;2727.6;3;684.0;659.1;9722.3;709.1;759.1;542.2;1.0;0.0;2.0;6.8;6.6;650.7;6.5;325.3
Trial001;9_sapn_f.jpg;0.0;10002.2;MD238;DarkViolet;Right;happy;;Local;1;119584;6.8;0.0;1;10002.2;100.0;3261.9;4;2419.0;2344.2;34579.2;2544.4;2619.4;333.7;3.0;2.0;10.0;24.2;23.4;2277.5;22.8;227.7
Trial007;9_sapn_f.jpg;0.0;9996.3;MD219;DeepPink;Right;happy;;Local;1;119584;6.8;0.0;1;9996.3;100.0;1771.3;3;1968.8;1901.8;28054.4;2027.1;2127.3;258.5;3.0;2.0;8.0;19.7;19.0;1860.1;18.6;232.5
Trial010;9_sapn_f.jpg;0.0;9995.7;MD240;DeepSkyBlue;Right;happy;;Local;1;119584;6.8;0.0;1;9995.7;100.0;3956.3;3;1384.6;1142.7;16856.8;1209.5;1351.4;91.7;1.0;0.0;6.0;13.9;11.4;1001.1;10.0;166.8
Trial007;9_sapn_f.jpg;0.0;9993.1;MD239;DimGray;Right;happy;;Local;1;119584;6.8;0.0;1;9993.1;100.0;1851.5;4;3828.7;3678.7;54265.4;3812.3;3945.8;166.9;4.0;3.0;12.0;38.3;36.8;3595.2;36.0;299.6
Trial001;9_sapn_f.jpg;0.0;9994.7;WD234;DodgerBlue;Right;happy;;Local;1;119584;6.8;0.0;1;9994.7;100.0;1994.8;3;1084.4;1026.2;15137.1;1126.2;1209.6;183.5;2.0;1.0;4.0;10.8;10.3;1009.4;10.1;252.3
Trial003;9_sapn_f.jpg;0.0;9996.7;WD235;Firebrick;Right;happy;;Local;1;119584;6.8;0.0;1;9996.7;100.0;3356.6;4;3720.4;3695.3;54509.8;3787.2;3853.9;266.9;2.0;1.0;11.0;37.2;37.0;3619.9;36.2;329.1
Trial005;9_sapn_f.jpg;0.0;9999.5;WD236;ForestGreen;Right;happy;;Local;1;119584;6.8;0.0;1;9999.5;100.0;4402.2;4;1443.2;1376.5;20304.3;1426.4;1459.7;133.5;1.0;0.0;5.0;14.4;13.8;1343.3;13.4;268.7
Trial007;9_sapn_f.jpg;0.0;10000.0;WD237;Gainsboro;Right;happy;;Local;1;119584;6.8;0.0;1;10000.0;100.0;1332.9;2;1218.0;1109.3;16363.7;1209.5;1359.8;258.5;2.0;1.0;4.0;12.2;11.1;1092.6;10.9;273.1
Trial005;9_sapn_f.jpg;0.0;9998.6;WD238;Gold;Right;happy;;Local;1;119584;6.8;0.0;1;9998.6;100.0;1940.3;2;2144.1;1960.3;28916.6;2093.8;2277.3;292.0;2.0;1.0;8.0;21.4;19.6;1852.0;18.5;231.5
Trial011;9_sapn_f.jpg;0.0;9990.9;WD239;Goldenrod;Right;happy;;Local;1;119584;6.8;0.0;1;9990.9;100.0;4335.2;4;1760.1;1735.1;25594.4;1810.2;2018.7;108.3;1.0;0.0;6.0;17.6;17.4;1693.2;16.9;282.2
Trial010;9_sapn_f.jpg;0.0;9995.7;WD240;Gray;Right;happy;;Local;1;119584;6.8;0.0;1;9995.7;100.0;2395.9;3;1568.4;1401.5;20673.0;1568.3;1735.2;141.9;2.0;1.0;7.0;15.7;14.0;1351.5;13.5;193.1
Trial009;9_sapn_f.jpg;0.0;9991.9;WD241;Green;Right;happy;;Local;1;119584;6.8;0.0;1;9991.9;100.0;2901.4;4;1292.9;1201.2;17718.7;1334.7;1484.9;250.2;2.0;1.0;3.0;12.9;12.0;1192.8;11.9;397.6
Trial002;9_sapn_f.jpg;0.0;9994.0;MD216;Coral;Right;angry;;Local;2;119584;6.8;0.0;1;9994.0;100.0;1268.5;3;1977.0;1918.5;28300.7;2027.0;2110.5;225.2;2.0;1.0;7.0;19.8;19.2;1826.6;18.3;260.9
Trial008;9_sapn_f.jpg;0.0;9998.1;MD218;CornflowerBlue;Right;angry;;Local;2;119584;6.8;0.0;1;9998.1;100.0;213.0;2;1226.1;1192.9;17596.1;1301.4;1409.7;133.4;2.0;1.0;5.0;12.3;11.9;1167.8;11.7;233.6
Trial005;9_sapn_f.jpg;0.0;9991.9;MD220;Crimson;Right;angry;;Local;2;119584;6.8;0.0;1;9991.9;100.0;1975.5;3;2269.1;2219.0;32733.0;2327.4;2410.6;492.2;2.0;1.0;5.0;22.7;22.2;2194.2;22.0;438.8
Trial011;9_sapn_f.jpg;0.0;9993.7;MD221;Cyan;Right;angry;;Local;2;119584;6.8;0.0;1;9993.7;100.0;3303.5;5;1075.9;742.4;10952.0;1126.2;1301.3;158.5;2.0;1.0;5.0;10.8;7.4;658.9;6.6;131.8
Trial004;9_sapn_f.jpg;0.0;9999.8;MD222;DarkBlue;Right;angry;;Local;2;119584;6.8;0.0;1;9999.8;100.0;3301.2;4;3011.5;2394.1;35316.1;3019.8;3512.0;158.5;4.0;3.0;14.0;30.1;23.9;2268.9;22.7;162.1
Trial012;9_sapn_f.jpg;0.0;9998.6;MD223;DarkCyan;Right;angry;;Local;2;119584;6.8;0.0;1;9998.6;100.0;2491.0;2;2294.1;2227.2;32853.2;2318.9;2394.0;158.5;2.0;1.0;5.0;22.9;22.3;2202.0;22.0;440.4
Trial007;9_sapn_f.jpg;0.0;9999.9;MD224;DarkGoldenrod;Right;angry;;Local;2;119584;6.8;0.0;1;9999.9;100.0;723.8;2;5180.4;5121.8;75552.6;5297.2;5447.4;559.0;4.0;3.0;13.0;51.8;51.2;4896.8;49.0;376.7
